user.index,day,notif_type,decision.index,selfeff_intake_r,n,total_steps
31,0,Sedentary,178.0,20,1,0.0
31,0,Sedentary,179.0,20,1,0.0
31,0,Active,180.0,20,1,0.0
31,0,Sedentary,181.0,20,1,0.0
31,0,Sedentary,184.0,20,1,0.0
31,0,Sedentary,186.0,20,1,0.0
31,0,Active,189.0,20,1,0.0
31,0,Sedentary,194.0,20,1,0.0
31,0,Sedentary,195.0,20,1,0.0
31,0,Active,196.0,20,1,0.0
31,0,Active,199.0,20,1,0.0
31,0,Active,203.0,20,1,0.0
31,0,Active,205.0,20,1,0.0
31,0,Sedentary,206.0,20,1,0.0
31,0,Active,207.0,20,1,0.0
31,0,Active,209.0,20,1,0.0
31,0,Active,210.0,20,1,0.0
31,0,Sedentary,212.0,20,1,0.0
31,0,Sedentary,213.0,20,1,0.0
31,0,Sedentary,214.0,20,1,0.0
31,0,Sedentary,220.0,20,1,0.0
31,0,Active,221.0,20,1,0.0
31,0,Sedentary,223.0,20,1,0.0
31,0,Sedentary,225.0,20,1,0.0
31,0,Sedentary,226.0,20,1,0.0
31,0,Sedentary,227.0,20,1,0.0
31,0,Sedentary,229.0,20,1,0.0
31,0,Active,230.0,20,1,0.0
31,0,Sedentary,232.0,20,1,0.0
31,0,Sedentary,234.0,20,1,0.0
31,0,Sedentary,235.0,20,1,0.0
31,0,Sedentary,236.0,20,1,0.0
31,0,Sedentary,237.0,20,1,0.0
31,0,Sedentary,238.0,20,1,0.0
31,0,Sedentary,239.0,20,1,0.0
31,0,Sedentary,240.0,20,1,0.0
31,0,Sedentary,241.0,20,1,0.0
31,0,Active,243.0,20,1,0.0
31,0,Sedentary,244.0,20,1,0.0
31,0,Sedentary,246.0,20,1,0.0
31,0,Sedentary,248.0,20,1,0.0
31,0,Sedentary,249.0,20,1,0.0
31,0,Sedentary,250.0,20,1,0.0
31,0,Sedentary,251.0,20,1,0.0
31,0,Active,252.0,20,1,0.0
31,0,Sedentary,253.0,20,1,0.0
31,0,Sedentary,254.0,20,1,0.0
31,0,Active,257.0,20,1,0.0
31,0,Active,258.0,20,1,0.0
31,0,Sedentary,259.0,20,1,0.0
31,0,Sedentary,260.0,20,1,0.0
31,0,Sedentary,261.0,20,1,0.0
31,0,Active,262.0,20,1,0.0
31,0,Sedentary,264.0,20,1,0.0
31,0,Active,265.0,20,1,0.0
31,0,Active,266.0,20,1,0.0
31,0,Sedentary,267.0,20,1,0.0
31,0,Sedentary,268.0,20,1,0.0
31,0,Sedentary,269.0,20,1,0.0
31,0,Active,270.0,20,1,0.0
31,0,Sedentary,271.0,20,1,0.0
31,0,Active,273.0,20,1,0.0
31,0,Active,274.0,20,1,0.0
31,0,Sedentary,275.0,20,1,0.0
31,0,Active,276.0,20,1,0.0
31,0,Active,278.0,20,1,0.0
31,0,Sedentary,281.0,20,1,0.0
31,0,Sedentary,282.0,20,1,0.0
31,0,Sedentary,283.0,20,1,0.0
31,0,Active,284.0,20,1,0.0
31,0,Sedentary,285.0,20,1,0.0
31,0,Active,286.0,20,1,0.0
31,0,Sedentary,288.0,20,1,0.0
31,0,Active,289.0,20,1,0.0
31,0,Active,290.0,20,1,0.0
31,0,Sedentary,293.0,20,1,0.0
31,0,Sedentary,294.0,20,1,0.0
31,0,Sedentary,295.0,20,1,0.0
31,0,Sedentary,296.0,20,1,0.0
31,0,Sedentary,297.0,20,1,0.0
31,0,Sedentary,299.0,20,1,0.0
31,0,Sedentary,301.0,20,1,0.0
31,0,Sedentary,302.0,20,1,0.0
31,0,Sedentary,303.0,20,1,0.0
31,0,Sedentary,304.0,20,1,0.0
31,0,Sedentary,306.0,20,1,0.0
31,0,Active,307.0,20,1,0.0
32,0,Active,1.0,15,1,0.0
32,0,Sedentary,5.0,15,1,0.0
32,0,Active,6.0,15,1,0.0
32,0,Sedentary,9.0,15,1,0.0
32,0,Active,11.0,15,1,0.0
32,0,Active,14.0,15,1,0.0
32,0,Active,17.0,15,1,0.0
32,0,Sedentary,19.0,15,1,0.0
32,0,Active,24.0,15,1,0.0
32,0,Sedentary,25.0,15,1,0.0
32,0,Active,28.0,15,1,0.0
32,0,Sedentary,30.0,15,1,0.0
32,0,Active,31.0,15,1,0.0
32,0,Active,34.0,15,1,0.0
32,0,Sedentary,36.0,15,1,0.0
32,0,Sedentary,38.0,15,1,0.0
32,0,Active,39.0,15,1,0.0
32,0,Active,41.0,15,1,0.0
32,0,Active,42.0,15,1,0.0
32,0,Sedentary,46.0,15,1,0.0
32,0,Sedentary,47.0,15,1,0.0
32,0,Active,52.0,15,1,0.0
32,0,Active,53.0,15,1,0.0
32,0,Sedentary,55.0,15,1,0.0
32,0,Sedentary,56.0,15,1,0.0
32,0,Active,57.0,15,1,0.0
32,0,Active,58.0,15,1,0.0
32,0,Sedentary,59.0,15,1,0.0
32,0,Sedentary,61.0,15,1,0.0
32,0,Active,64.0,15,1,0.0
32,0,Sedentary,65.0,15,1,0.0
32,0,Sedentary,67.0,15,1,0.0
32,0,Sedentary,68.0,15,1,0.0
32,0,Sedentary,71.0,15,1,0.0
32,0,Active,72.0,15,1,0.0
32,0,Sedentary,77.0,15,1,0.0
32,0,Active,79.0,15,1,0.0
32,0,Sedentary,82.0,15,1,0.0
32,0,Active,86.0,15,1,0.0
32,0,Sedentary,89.0,15,1,0.0
32,0,Active,91.0,15,1,0.0
32,0,Sedentary,93.0,15,1,0.0
32,0,Sedentary,96.0,15,1,0.0
32,0,Sedentary,97.0,15,1,0.0
32,0,Active,99.0,15,1,0.0
32,0,Sedentary,100.0,15,1,0.0
32,0,Sedentary,102.0,15,1,0.0
32,0,Active,103.0,15,1,0.0
32,0,Sedentary,104.0,15,1,0.0
32,0,Sedentary,105.0,15,1,0.0
32,0,Sedentary,107.0,15,1,0.0
32,0,Sedentary,108.0,15,1,0.0
32,0,Sedentary,110.0,15,1,0.0
32,0,Sedentary,112.0,15,1,0.0
32,0,Sedentary,113.0,15,1,0.0
32,0,Active,115.0,15,1,0.0
32,0,Sedentary,116.0,15,1,0.0
32,0,Sedentary,120.0,15,1,0.0
32,0,Sedentary,122.0,15,1,0.0
32,0,Active,123.0,15,1,0.0
32,0,Active,124.0,15,1,0.0
32,0,Sedentary,126.0,15,1,0.0
32,0,Sedentary,127.0,15,1,0.0
32,0,Active,128.0,15,1,0.0
32,0,Active,129.0,15,1,0.0
32,0,Active,131.0,15,1,0.0
32,0,Active,132.0,15,1,0.0
32,0,Sedentary,133.0,15,1,0.0
32,0,Sedentary,135.0,15,1,0.0
32,0,Sedentary,136.0,15,1,0.0
32,0,Sedentary,137.0,15,1,0.0
32,0,Active,139.0,15,1,0.0
32,0,Sedentary,141.0,15,1,0.0
32,0,Active,142.0,15,1,0.0
32,0,Sedentary,143.0,15,1,0.0
32,0,Sedentary,144.0,15,1,0.0
32,0,Active,146.0,15,1,0.0
32,0,Active,151.0,15,1,0.0
32,0,Active,152.0,15,1,0.0
32,0,Active,157.0,15,1,0.0
32,0,Active,161.0,15,1,0.0
32,0,Active,163.0,15,1,0.0
32,0,Active,164.0,15,1,0.0
32,0,Active,165.0,15,1,0.0
32,0,Sedentary,168.0,15,1,0.0
32,0,Active,169.0,15,1,0.0
32,0,Active,170.0,15,1,0.0
32,0,Active,171.0,15,1,0.0
32,0,Active,172.0,15,1,0.0
32,0,Active,173.0,15,1,0.0
32,0,Sedentary,174.0,15,1,0.0
32,0,Active,175.0,15,1,0.0
32,0,Active,176.0,15,1,0.0
32,0,Sedentary,178.0,15,1,0.0
32,0,Sedentary,179.0,15,1,0.0
32,0,Active,180.0,15,1,0.0
32,0,Active,182.0,15,1,0.0
32,0,Active,184.0,15,1,0.0
32,0,Sedentary,186.0,15,1,0.0
32,0,Active,187.0,15,1,0.0
32,0,Active,190.0,15,1,0.0
32,0,Sedentary,191.0,15,1,0.0
32,0,Sedentary,192.0,15,1,0.0
32,0,Active,194.0,15,1,0.0
32,0,Sedentary,195.0,15,1,0.0
32,0,Active,196.0,15,1,0.0
32,0,Active,197.0,15,1,0.0
32,0,Sedentary,200.0,15,1,0.0
32,0,Active,202.0,15,1,0.0
32,0,Active,203.0,15,1,0.0
32,0,Active,206.0,15,1,0.0
32,0,Active,207.0,15,1,0.0
32,0,Sedentary,208.0,15,1,0.0
32,0,Sedentary,209.0,15,1,0.0
32,0,Sedentary,212.0,15,1,0.0
32,0,Active,217.0,15,1,0.0
32,0,Sedentary,219.0,15,1,0.0
32,0,Active,222.0,15,1,0.0
32,0,Sedentary,223.0,15,1,0.0
33,0,Active,0.0,18,1,0.0
33,0,Active,7.0,18,1,0.0
33,0,Active,8.0,18,1,0.0
33,0,Sedentary,10.0,18,1,0.0
33,0,Active,12.0,18,1,0.0
33,0,Sedentary,13.0,18,1,0.0
33,0,Sedentary,15.0,18,1,0.0
33,0,Sedentary,17.0,18,1,0.0
33,0,Sedentary,18.0,18,1,0.0
33,0,Active,19.0,18,1,0.0
33,0,Sedentary,20.0,18,1,0.0
33,0,Sedentary,21.0,18,1,0.0
33,0,Active,24.0,18,1,0.0
33,0,Sedentary,27.0,18,1,0.0
33,0,Active,28.0,18,1,0.0
33,0,Sedentary,30.0,18,1,0.0
33,0,Sedentary,33.0,18,1,0.0
33,0,Sedentary,34.0,18,1,0.0
33,0,Active,35.0,18,1,0.0
33,0,Sedentary,36.0,18,1,0.0
33,0,Sedentary,37.0,18,1,0.0
33,0,Sedentary,39.0,18,1,0.0
33,0,Sedentary,40.0,18,1,0.0
33,0,Active,42.0,18,1,0.0
33,0,Active,43.0,18,1,0.0
33,0,Active,46.0,18,1,0.0
33,0,Active,47.0,18,1,0.0
33,0,Sedentary,48.0,18,1,0.0
33,0,Sedentary,50.0,18,1,0.0
33,0,Active,51.0,18,1,0.0
33,0,Active,58.0,18,1,0.0
33,0,Sedentary,60.0,18,1,0.0
33,0,Active,62.0,18,1,0.0
33,0,Active,64.0,18,1,0.0
33,0,Sedentary,65.0,18,1,0.0
33,0,Sedentary,68.0,18,1,0.0
33,0,Active,70.0,18,1,0.0
33,0,Sedentary,72.0,18,1,0.0
33,0,Active,75.0,18,1,0.0
33,0,Sedentary,76.0,18,1,0.0
33,0,Sedentary,77.0,18,1,0.0
33,0,Active,79.0,18,1,0.0
33,0,Sedentary,81.0,18,1,0.0
33,0,Active,87.0,18,1,0.0
33,0,Active,88.0,18,1,0.0
33,0,Active,91.0,18,1,0.0
33,0,Sedentary,93.0,18,1,0.0
33,0,Active,95.0,18,1,0.0
33,0,Sedentary,97.0,18,1,0.0
33,0,Sedentary,100.0,18,1,0.0
33,0,Active,101.0,18,1,0.0
33,0,Active,102.0,18,1,0.0
33,0,Active,104.0,18,1,0.0
33,0,Sedentary,105.0,18,1,0.0
33,0,Active,109.0,18,1,0.0
33,0,Sedentary,112.0,18,1,0.0
33,0,Active,113.0,18,1,0.0
33,0,Sedentary,114.0,18,1,0.0
33,0,Sedentary,119.0,18,1,0.0
33,0,Sedentary,120.0,18,1,0.0
33,0,Active,121.0,18,1,0.0
33,0,Sedentary,124.0,18,1,0.0
33,0,Active,126.0,18,1,0.0
33,0,Active,131.0,18,1,0.0
33,0,Active,132.0,18,1,0.0
33,0,Active,136.0,18,1,0.0
33,0,Sedentary,137.0,18,1,0.0
33,0,Sedentary,138.0,18,1,0.0
33,0,Active,139.0,18,1,0.0
33,0,Sedentary,140.0,18,1,0.0
33,0,Sedentary,144.0,18,1,0.0
33,0,Sedentary,145.0,18,1,0.0
33,0,Sedentary,149.0,18,1,0.0
33,0,Sedentary,150.0,18,1,0.0
33,0,Sedentary,153.0,18,1,0.0
33,0,Sedentary,154.0,18,1,0.0
33,0,Sedentary,155.0,18,1,0.0
33,0,Sedentary,156.0,18,1,0.0
33,0,Sedentary,157.0,18,1,0.0
33,0,Active,158.0,18,1,0.0
33,0,Sedentary,159.0,18,1,0.0
33,0,Active,160.0,18,1,0.0
33,0,Sedentary,165.0,18,1,0.0
33,0,Sedentary,166.0,18,1,0.0
33,0,Sedentary,167.0,18,1,0.0
33,0,Sedentary,168.0,18,1,0.0
33,0,Sedentary,169.0,18,1,0.0
33,0,Sedentary,170.0,18,1,0.0
33,0,Sedentary,171.0,18,1,0.0
33,0,Sedentary,172.0,18,1,0.0
33,0,Active,174.0,18,1,0.0
33,0,Active,176.0,18,1,0.0
33,0,Active,178.0,18,1,0.0
33,0,Active,179.0,18,1,0.0
33,0,Sedentary,180.0,18,1,0.0
33,0,Sedentary,181.0,18,1,0.0
33,0,Sedentary,182.0,18,1,0.0
33,0,Sedentary,183.0,18,1,0.0
33,0,Sedentary,184.0,18,1,0.0
33,0,Sedentary,186.0,18,1,0.0
33,0,Active,188.0,18,1,0.0
33,0,Active,189.0,18,1,0.0
33,0,Sedentary,190.0,18,1,0.0
33,0,Sedentary,191.0,18,1,0.0
33,0,Sedentary,192.0,18,1,0.0
33,0,Active,193.0,18,1,0.0
33,0,Sedentary,194.0,18,1,0.0
33,0,Active,195.0,18,1,0.0
33,0,Sedentary,196.0,18,1,0.0
33,0,Sedentary,197.0,18,1,0.0
33,0,Sedentary,198.0,18,1,0.0
33,0,Sedentary,202.0,18,1,0.0
33,0,Sedentary,204.0,18,1,0.0
33,0,Active,205.0,18,1,0.0
33,0,Sedentary,209.0,18,1,0.0
33,0,Active,211.0,18,1,0.0
33,0,Sedentary,212.0,18,1,0.0
33,0,Sedentary,213.0,18,1,0.0
33,0,Active,214.0,18,1,0.0
33,0,Sedentary,215.0,18,1,0.0
33,0,Sedentary,216.0,18,1,0.0
33,0,Sedentary,217.0,18,1,0.0
33,0,Sedentary,218.0,18,1,0.0
33,0,Sedentary,219.0,18,1,0.0
33,0,Active,220.0,18,1,0.0
33,0,Sedentary,221.0,18,1,0.0
33,0,Active,222.0,18,1,0.0
33,0,Sedentary,224.0,18,1,0.0
33,0,Sedentary,225.0,18,1,0.0
34,0,Sedentary,0.0,12,1,0.0
34,0,Sedentary,1.0,12,1,0.0
34,0,Active,2.0,12,1,0.0
34,0,Sedentary,3.0,12,1,0.0
34,0,Active,4.0,12,1,0.0
34,0,Sedentary,5.0,12,1,0.0
34,0,Sedentary,6.0,12,1,0.0
34,0,Sedentary,7.0,12,1,0.0
34,0,Sedentary,13.0,12,1,0.0
34,0,Sedentary,14.0,12,1,0.0
34,0,Active,15.0,12,1,0.0
34,0,Active,16.0,12,1,0.0
34,0,Sedentary,17.0,12,1,0.0
34,0,Sedentary,18.0,12,1,0.0
34,0,Active,20.0,12,1,0.0
34,0,Sedentary,21.0,12,1,0.0
34,0,Active,23.0,12,1,0.0
34,0,Active,24.0,12,1,0.0
34,0,Active,26.0,12,1,0.0
34,0,Active,27.0,12,1,0.0
34,0,Active,28.0,12,1,0.0
34,0,Sedentary,30.0,12,1,0.0
34,0,Sedentary,31.0,12,1,0.0
34,0,Sedentary,37.0,12,1,0.0
34,0,Active,39.0,12,1,0.0
34,0,Sedentary,40.0,12,1,0.0
34,0,Sedentary,48.0,12,1,0.0
34,0,Sedentary,49.0,12,1,0.0
34,0,Active,50.0,12,1,0.0
34,0,Active,55.0,12,1,0.0
34,0,Active,56.0,12,1,0.0
34,0,Active,57.0,12,1,0.0
34,0,Sedentary,59.0,12,1,0.0
34,0,Active,60.0,12,1,0.0
34,0,Active,61.0,12,1,0.0
34,0,Active,62.0,12,1,0.0
34,0,Sedentary,63.0,12,1,0.0
34,0,Active,64.0,12,1,0.0
34,0,Active,66.0,12,1,0.0
34,0,Active,67.0,12,1,0.0
34,0,Active,69.0,12,1,0.0
34,0,Active,72.0,12,1,0.0
34,0,Active,76.0,12,1,0.0
34,0,Active,77.0,12,1,0.0
34,0,Sedentary,78.0,12,1,0.0
34,0,Sedentary,79.0,12,1,0.0
34,0,Active,80.0,12,1,0.0
34,0,Active,81.0,12,1,0.0
34,0,Active,83.0,12,1,0.0
34,0,Sedentary,84.0,12,1,0.0
34,0,Sedentary,86.0,12,1,0.0
34,0,Active,87.0,12,1,0.0
34,0,Active,88.0,12,1,0.0
34,0,Sedentary,89.0,12,1,0.0
34,0,Sedentary,90.0,12,1,0.0
34,0,Active,91.0,12,1,0.0
34,0,Sedentary,92.0,12,1,0.0
34,0,Sedentary,96.0,12,1,0.0
34,0,Sedentary,97.0,12,1,0.0
34,0,Active,99.0,12,1,0.0
34,0,Sedentary,103.0,12,1,0.0
34,0,Active,105.0,12,1,0.0
34,0,Sedentary,106.0,12,1,0.0
34,0,Active,107.0,12,1,0.0
34,0,Active,109.0,12,1,0.0
34,0,Active,110.0,12,1,0.0
34,0,Active,113.0,12,1,0.0
34,0,Sedentary,115.0,12,1,0.0
34,0,Active,120.0,12,1,0.0
34,0,Sedentary,121.0,12,1,0.0
34,0,Active,124.0,12,1,0.0
34,0,Active,125.0,12,1,0.0
34,0,Active,126.0,12,1,0.0
34,0,Active,127.0,12,1,0.0
34,0,Sedentary,128.0,12,1,0.0
34,0,Sedentary,132.0,12,1,0.0
34,0,Active,135.0,12,1,0.0
34,0,Active,137.0,12,1,0.0
34,0,Active,138.0,12,1,0.0
34,0,Sedentary,140.0,12,1,0.0
34,0,Active,141.0,12,1,0.0
34,0,Sedentary,142.0,12,1,0.0
34,0,Active,143.0,12,1,0.0
34,0,Sedentary,144.0,12,1,0.0
34,0,Active,145.0,12,1,0.0
34,0,Sedentary,146.0,12,1,0.0
34,0,Active,147.0,12,1,0.0
34,0,Sedentary,149.0,12,1,0.0
34,0,Active,150.0,12,1,0.0
34,0,Active,151.0,12,1,0.0
34,0,Active,153.0,12,1,0.0
34,0,Active,156.0,12,1,0.0
34,0,Sedentary,157.0,12,1,0.0
34,0,Active,158.0,12,1,0.0
34,0,Sedentary,160.0,12,1,0.0
34,0,Active,162.0,12,1,0.0
34,0,Sedentary,167.0,12,1,0.0
34,0,Sedentary,168.0,12,1,0.0
34,0,Sedentary,169.0,12,1,0.0
34,0,Active,172.0,12,1,0.0
34,0,Sedentary,174.0,12,1,0.0
34,0,Active,176.0,12,1,0.0
34,0,Sedentary,179.0,12,1,0.0
34,0,Sedentary,180.0,12,1,0.0
34,0,Sedentary,182.0,12,1,0.0
34,0,Sedentary,185.0,12,1,0.0
34,0,Active,186.0,12,1,0.0
34,0,Sedentary,190.0,12,1,0.0
34,0,Sedentary,192.0,12,1,0.0
34,0,Active,194.0,12,1,0.0
34,0,Active,197.0,12,1,0.0
34,0,Active,199.0,12,1,0.0
34,0,Sedentary,204.0,12,1,0.0
34,0,Sedentary,206.0,12,1,0.0
34,0,Sedentary,207.0,12,1,0.0
34,0,Active,208.0,12,1,0.0
34,0,Sedentary,211.0,12,1,0.0
35,0,Active,2.0,14,1,0.0
35,0,Sedentary,3.0,14,1,0.0
35,0,Active,4.0,14,1,0.0
35,0,Sedentary,5.0,14,1,0.0
35,0,Active,7.0,14,1,0.0
35,0,Active,8.0,14,1,0.0
35,0,Active,9.0,14,1,0.0
35,0,Sedentary,10.0,14,1,0.0
35,0,Sedentary,13.0,14,1,0.0
35,0,Sedentary,14.0,14,1,0.0
35,0,Active,15.0,14,1,0.0
35,0,Active,16.0,14,1,0.0
35,0,Active,17.0,14,1,0.0
35,0,Sedentary,18.0,14,1,0.0
35,0,Sedentary,19.0,14,1,0.0
35,0,Sedentary,21.0,14,1,0.0
35,0,Active,22.0,14,1,0.0
35,0,Active,25.0,14,1,0.0
35,0,Active,28.0,14,1,0.0
35,0,Active,29.0,14,1,0.0
35,0,Active,30.0,14,1,0.0
35,0,Active,31.0,14,1,0.0
35,0,Sedentary,33.0,14,1,0.0
35,0,Active,35.0,14,1,0.0
35,0,Sedentary,36.0,14,1,0.0
35,0,Sedentary,37.0,14,1,0.0
35,0,Sedentary,39.0,14,1,0.0
35,0,Active,41.0,14,1,0.0
35,0,Active,42.0,14,1,0.0
35,0,Sedentary,45.0,14,1,0.0
35,0,Active,46.0,14,1,0.0
35,0,Sedentary,47.0,14,1,0.0
35,0,Active,48.0,14,1,0.0
35,0,Sedentary,52.0,14,1,0.0
35,0,Active,53.0,14,1,0.0
35,0,Active,54.0,14,1,0.0
35,0,Sedentary,56.0,14,1,0.0
35,0,Active,57.0,14,1,0.0
35,0,Active,58.0,14,1,0.0
35,0,Sedentary,59.0,14,1,0.0
35,0,Active,60.0,14,1,0.0
35,0,Active,63.0,14,1,0.0
35,0,Sedentary,69.0,14,1,0.0
35,0,Sedentary,72.0,14,1,0.0
35,0,Sedentary,74.0,14,1,0.0
35,0,Sedentary,77.0,14,1,0.0
35,0,Sedentary,78.0,14,1,0.0
35,0,Active,79.0,14,1,0.0
35,0,Active,80.0,14,1,0.0
35,0,Active,82.0,14,1,0.0
35,0,Active,85.0,14,1,0.0
35,0,Active,87.0,14,1,0.0
35,0,Sedentary,90.0,14,1,0.0
35,0,Active,91.0,14,1,0.0
35,0,Active,92.0,14,1,0.0
35,0,Sedentary,93.0,14,1,0.0
35,0,Sedentary,94.0,14,1,0.0
35,0,Active,95.0,14,1,0.0
35,0,Sedentary,96.0,14,1,0.0
35,0,Sedentary,97.0,14,1,0.0
35,0,Active,99.0,14,1,0.0
35,0,Sedentary,100.0,14,1,0.0
35,0,Active,101.0,14,1,0.0
35,0,Active,104.0,14,1,0.0
35,0,Active,105.0,14,1,0.0
35,0,Sedentary,106.0,14,1,0.0
35,0,Active,108.0,14,1,0.0
35,0,Active,111.0,14,1,0.0
35,0,Sedentary,112.0,14,1,0.0
35,0,Sedentary,114.0,14,1,0.0
35,0,Sedentary,115.0,14,1,0.0
35,0,Active,116.0,14,1,0.0
35,0,Sedentary,118.0,14,1,0.0
35,0,Sedentary,119.0,14,1,0.0
35,0,Sedentary,122.0,14,1,0.0
35,0,Active,123.0,14,1,0.0
35,0,Sedentary,128.0,14,1,0.0
35,0,Sedentary,130.0,14,1,0.0
35,0,Sedentary,131.0,14,1,0.0
35,0,Active,133.0,14,1,0.0
35,0,Sedentary,135.0,14,1,0.0
35,0,Active,137.0,14,1,0.0
35,0,Active,138.0,14,1,0.0
35,0,Active,139.0,14,1,0.0
35,0,Active,141.0,14,1,0.0
35,0,Sedentary,142.0,14,1,0.0
35,0,Sedentary,143.0,14,1,0.0
35,0,Sedentary,145.0,14,1,0.0
35,0,Sedentary,146.0,14,1,0.0
35,0,Active,148.0,14,1,0.0
35,0,Sedentary,151.0,14,1,0.0
35,0,Active,154.0,14,1,0.0
35,0,Active,156.0,14,1,0.0
35,0,Active,158.0,14,1,0.0
35,0,Active,159.0,14,1,0.0
35,0,Sedentary,160.0,14,1,0.0
35,0,Sedentary,162.0,14,1,0.0
35,0,Active,164.0,14,1,0.0
35,0,Active,165.0,14,1,0.0
35,0,Active,166.0,14,1,0.0
35,0,Sedentary,168.0,14,1,0.0
35,0,Sedentary,169.0,14,1,0.0
35,0,Sedentary,171.0,14,1,0.0
35,0,Sedentary,175.0,14,1,0.0
35,0,Active,177.0,14,1,0.0
35,0,Sedentary,178.0,14,1,0.0
35,0,Active,180.0,14,1,0.0
35,0,Active,182.0,14,1,0.0
35,0,Active,183.0,14,1,0.0
35,0,Sedentary,185.0,14,1,0.0
35,0,Sedentary,186.0,14,1,0.0
35,0,Sedentary,187.0,14,1,0.0
35,0,Sedentary,188.0,14,1,0.0
35,0,Sedentary,189.0,14,1,0.0
35,0,Sedentary,193.0,14,1,0.0
35,0,Sedentary,195.0,14,1,0.0
35,0,Active,198.0,14,1,0.0
35,0,Sedentary,199.0,14,1,0.0
35,0,Active,200.0,14,1,0.0
35,0,Sedentary,201.0,14,1,0.0
35,0,Active,202.0,14,1,0.0
35,0,Sedentary,203.0,14,1,0.0
35,0,Sedentary,205.0,14,1,0.0
35,0,Active,206.0,14,1,0.0
35,0,Active,207.0,14,1,0.0
35,0,Sedentary,209.0,14,1,0.0
35,0,Sedentary,210.0,14,1,0.0
36,0,Active,0.0,13,1,0.0
36,0,Active,1.0,13,1,0.0
36,0,Sedentary,3.0,13,1,0.0
36,0,Active,4.0,13,1,0.0
36,0,Sedentary,6.0,13,1,0.0
36,0,Sedentary,7.0,13,1,0.0
36,0,Active,11.0,13,1,0.0
36,0,Active,12.0,13,1,0.0
36,0,Sedentary,14.0,13,1,0.0
36,0,Active,15.0,13,1,0.0
36,0,Sedentary,16.0,13,1,0.0
36,0,Active,18.0,13,1,0.0
36,0,Sedentary,20.0,13,1,0.0
36,0,Sedentary,21.0,13,1,0.0
36,0,Sedentary,22.0,13,1,0.0
36,0,Sedentary,23.0,13,1,0.0
36,0,Sedentary,24.0,13,1,0.0
36,0,Sedentary,25.0,13,1,0.0
36,0,Active,26.0,13,1,0.0
36,0,Active,27.0,13,1,0.0
36,0,Active,28.0,13,1,0.0
36,0,Sedentary,30.0,13,1,0.0
36,0,Active,31.0,13,1,0.0
36,0,Active,32.0,13,1,0.0
36,0,Sedentary,33.0,13,1,0.0
36,0,Sedentary,34.0,13,1,0.0
36,0,Sedentary,35.0,13,1,0.0
36,0,Sedentary,36.0,13,1,0.0
36,0,Sedentary,37.0,13,1,0.0
36,0,Sedentary,38.0,13,1,0.0
36,0,Sedentary,39.0,13,1,0.0
36,0,Sedentary,40.0,13,1,0.0
36,0,Active,41.0,13,1,0.0
36,0,Active,42.0,13,1,0.0
36,0,Active,44.0,13,1,0.0
36,0,Active,46.0,13,1,0.0
36,0,Active,48.0,13,1,0.0
36,0,Active,51.0,13,1,0.0
36,0,Active,52.0,13,1,0.0
36,0,Sedentary,53.0,13,1,0.0
36,0,Sedentary,54.0,13,1,0.0
36,0,Sedentary,55.0,13,1,0.0
36,0,Sedentary,56.0,13,1,0.0
36,0,Sedentary,57.0,13,1,0.0
36,0,Active,58.0,13,1,0.0
36,0,Active,59.0,13,1,0.0
36,0,Sedentary,61.0,13,1,0.0
36,0,Active,62.0,13,1,0.0
36,0,Sedentary,63.0,13,1,0.0
36,0,Sedentary,64.0,13,1,0.0
36,0,Sedentary,65.0,13,1,0.0
36,0,Active,68.0,13,1,0.0
36,0,Active,71.0,13,1,0.0
36,0,Active,72.0,13,1,0.0
36,0,Active,73.0,13,1,0.0
36,0,Sedentary,74.0,13,1,0.0
36,0,Sedentary,75.0,13,1,0.0
36,0,Active,76.0,13,1,0.0
36,0,Active,79.0,13,1,0.0
36,0,Sedentary,82.0,13,1,0.0
36,0,Active,83.0,13,1,0.0
36,0,Sedentary,84.0,13,1,0.0
36,0,Sedentary,85.0,13,1,0.0
36,0,Active,87.0,13,1,0.0
36,0,Active,88.0,13,1,0.0
36,0,Sedentary,89.0,13,1,0.0
36,0,Sedentary,90.0,13,1,0.0
36,0,Active,91.0,13,1,0.0
36,0,Sedentary,92.0,13,1,0.0
36,0,Active,93.0,13,1,0.0
36,0,Active,94.0,13,1,0.0
36,0,Active,97.0,13,1,0.0
36,0,Sedentary,98.0,13,1,0.0
36,0,Sedentary,99.0,13,1,0.0
36,0,Sedentary,100.0,13,1,0.0
36,0,Sedentary,103.0,13,1,0.0
36,0,Sedentary,104.0,13,1,0.0
36,0,Active,106.0,13,1,0.0
36,0,Sedentary,110.0,13,1,0.0
36,0,Sedentary,111.0,13,1,0.0
36,0,Active,113.0,13,1,0.0
36,0,Sedentary,114.0,13,1,0.0
36,0,Sedentary,115.0,13,1,0.0
36,0,Sedentary,116.0,13,1,0.0
36,0,Sedentary,117.0,13,1,0.0
36,0,Sedentary,118.0,13,1,0.0
36,0,Active,119.0,13,1,0.0
36,0,Active,120.0,13,1,0.0
36,0,Sedentary,123.0,13,1,0.0
36,0,Active,124.0,13,1,0.0
36,0,Active,125.0,13,1,0.0
36,0,Active,127.0,13,1,0.0
36,0,Active,128.0,13,1,0.0
36,0,Active,130.0,13,1,0.0
36,0,Sedentary,131.0,13,1,0.0
36,0,Sedentary,135.0,13,1,0.0
36,0,Active,136.0,13,1,0.0
